session_id,hitNumber,hit_type,eCommerceAction_action_type,productSKU,v2ProductCategory,productPrice
73290,1,EVENT,2,GGOE00291,Headgear,27.47
73290,2,EVENT,3,GGOE00291,Headgear,27.47
73294,1,EVENT,2,GGOE00125,Bags,31.84
73295,1,EVENT,2,GGOE00307,Headgear,22.64
73297,1,EVENT,2,GGOE00215,Lifestyle,73.36
73300,1,EVENT,2,GGOE00123,Bags,89.84
73301,1,EVENT,2,GGOE00284,Headgear,22.48
73302,1,EVENT,2,GGOE00199,Lifestyle,61.96
73303,1,EVENT,2,GGOE00250,Electronics Accessories,12.03
73304,1,EVENT,2,GGOE00002,Apparel,49.23
73305,1,EVENT,2,GGOE00097,Bags,13.34
73310,1,EVENT,2,GGOE00331,Headgear,32.69
73313,1,EVENT,2,GGOE00005,Apparel,53.93
73318,1,EVENT,2,GGOE00339,Nest,228.94
73322,1,EVENT,2,GGOE00334,Nest,65.9
73325,1,EVENT,2,GGOE00207,Lifestyle,12.16
73326,1,EVENT,2,GGOE00078,Drinkware,19.24
73329,1,EVENT,2,GGOE00216,Lifestyle,18.59
73331,1,EVENT,2,GGOE00100,Bags,82.35
73332,1,EVENT,2,GGOE00278,Electronics Accessories,31.32
73339,1,EVENT,2,GGOE00266,Electronics Accessories,15.87
73341,1,EVENT,2,GGOE00115,Bags,99.16
73341,2,EVENT,3,GGOE00115,Bags,99.16
73345,1,EVENT,2,GGOE00023,Apparel,14.11
73346,1,EVENT,2,GGOE00066,Drinkware,15.06
73348,1,EVENT,2,GGOE00005,Apparel,53.93
73349,1,EVENT,2,GGOE00128,Bags,48.07
73349,2,EVENT,3,GGOE00128,Bags,48.07
73350,1,EVENT,2,GGOE00270,Electronics Accessories,21.26
73351,1,EVENT,2,GGOE00327,Headgear,23.52
73354,1,EVENT,2,GGOE00062,Drinkware,21.91
73357,1,EVENT,2,GGOE00071,Drinkware,12.51
73358,1,EVENT,2,GGOE00182,Lifestyle,83.08
73361,1,EVENT,2,GGOE00324,Headgear,34.67
73361,2,EVENT,3,GGOE00324,Headgear,34.67
73361,3,EVENT,5,GGOE00324,Headgear,34.67
73362,1,EVENT,2,GGOE00309,Headgear,22.8
73369,1,EVENT,2,GGOE00124,Bags,34.91
73371,1,EVENT,2,GGOE00131,Bags,47.41
73375,1,EVENT,2,GGOE00140,Bags,73.87
73376,1,EVENT,2,GGOE00353,Nest,264.12
73379,1,EVENT,2,GGOE00340,Nest,162.75
73381,1,EVENT,2,GGOE00283,Headgear,15.19
73384,1,EVENT,2,GGOE00005,Apparel,53.93
73385,1,EVENT,2,GGOE00344,Nest,278.08
73386,1,EVENT,2,GGOE00041,Apparel,54.26
73387,1,EVENT,2,GGOE00087,Drinkware,14.41
73390,1,EVENT,2,GGOE00360,Nest,178.04
73391,1,EVENT,2,GGOE00178,Office,3.72
73392,1,EVENT,2,GGOE00100,Bags,82.35
73395,1,EVENT,2,GGOE00257,Electronics Accessories,15.59
73396,1,EVENT,2,GGOE00313,Headgear,32.83
73397,1,EVENT,2,GGOE00144,Office,23.15
73398,1,EVENT,2,GGOE00283,Headgear,15.19
73398,2,EVENT,3,GGOE00283,Headgear,15.19
73399,1,EVENT,2,GGOE00317,Headgear,34.81
73400,1,EVENT,2,GGOE00305,Headgear,8.9
73402,1,EVENT,2,GGOE00025,Apparel,36.71
73404,1,EVENT,2,GGOE00031,Apparel,23.88
73405,1,EVENT,2,GGOE00241,Electronics Accessories,30.6
73406,1,EVENT,2,GGOE00060,Drinkware,20.13
73407,1,EVENT,2,GGOE00067,Drinkware,7.42
73413,1,EVENT,2,GGOE00064,Drinkware,16.01
73414,1,EVENT,2,GGOE00271,Electronics Accessories,40.12
73415,1,EVENT,2,GGOE00287,Headgear,11.4
73416,1,EVENT,2,GGOE00309,Headgear,22.8
73417,1,EVENT,2,GGOE00135,Bags,117.84
73419,1,EVENT,2,GGOE00358,Nest,180.73
73420,1,EVENT,2,GGOE00136,Bags,66.71
73422,1,EVENT,2,GGOE00177,Office,18.52
73423,1,EVENT,2,GGOE00230,Lifestyle,79.12
73425,1,EVENT,2,GGOE00219,Lifestyle,24.18
73427,1,EVENT,2,GGOE00089,Drinkware,10.99
73428,1,EVENT,2,GGOE00250,Electronics Accessories,12.03
73429,1,EVENT,2,GGOE00261,Electronics Accessories,8.59
73431,1,EVENT,2,GGOE00233,Electronics Accessories,4.12
73435,1,EVENT,2,GGOE00108,Bags,67.1
73437,1,EVENT,2,GGOE00209,Lifestyle,34.08
73442,1,EVENT,2,GGOE00018,Apparel,41.86
73446,1,EVENT,2,GGOE00038,Apparel,51.84
73448,1,EVENT,2,GGOE00122,Bags,66.43
73448,2,EVENT,3,GGOE00122,Bags,66.43
73448,3,EVENT,5,GGOE00122,Bags,66.43
73451,1,EVENT,2,GGOE00114,Bags,92.83
73455,1,EVENT,2,GGOE00011,Apparel,25.36
73457,1,EVENT,2,GGOE00297,Headgear,25.31
73458,1,EVENT,2,GGOE00330,Headgear,13.15
73459,1,EVENT,2,GGOE00224,Lifestyle,62.22
73460,1,EVENT,2,GGOE00177,Office,18.52
73460,2,EVENT,3,GGOE00177,Office,18.52
73460,3,EVENT,5,GGOE00177,Office,18.52
73461,1,EVENT,2,GGOE00062,Drinkware,21.91
73462,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
73462,2,EVENT,3,GGOE00253,Electronics Accessories,22.21
73462,3,EVENT,5,GGOE00253,Electronics Accessories,22.21
73463,1,EVENT,2,GGOE00278,Electronics Accessories,31.32
73465,1,EVENT,2,GGOE00057,Drinkware,14.49
73466,1,EVENT,2,GGOE00361,Nest,206.13
73467,1,EVENT,2,GGOE00240,Electronics Accessories,22.17
73468,1,EVENT,2,GGOE00104,Bags,47.86
73474,1,EVENT,2,GGOE00290,Headgear,25.4
73475,1,EVENT,2,GGOE00350,Nest,174.83
73476,1,EVENT,2,GGOE00008,Apparel,50.26
73477,1,EVENT,2,GGOE00097,Bags,13.34
73479,1,EVENT,2,GGOE00079,Drinkware,8.64
73480,1,EVENT,2,GGOE00009,Apparel,34.46
73481,1,EVENT,2,GGOE00134,Bags,58.89
73482,1,EVENT,2,GGOE00172,Office,5.41
73484,1,EVENT,2,GGOE00219,Lifestyle,24.18
73485,1,EVENT,2,GGOE00059,Drinkware,19.75
73488,1,EVENT,2,GGOE00034,Apparel,45.22
73489,1,EVENT,2,GGOE00139,Bags,91.7
73495,1,EVENT,2,GGOE00042,Apparel,36.47
73496,1,EVENT,2,GGOE00209,Lifestyle,34.08
73498,1,EVENT,2,GGOE00259,Electronics Accessories,35.05
73500,1,EVENT,2,GGOE00218,Lifestyle,80.37
73500,2,EVENT,3,GGOE00218,Lifestyle,80.37
73502,1,EVENT,2,GGOE00243,Electronics Accessories,18.98
73503,1,EVENT,2,GGOE00154,Office,24.32
73506,1,EVENT,2,GGOE00074,Drinkware,8.29
73507,1,EVENT,2,GGOE00177,Office,18.52
73510,1,EVENT,2,GGOE00123,Bags,89.84
73511,1,EVENT,2,GGOE00187,Lifestyle,28.38
73513,1,EVENT,2,GGOE00257,Electronics Accessories,15.59
73514,1,EVENT,2,GGOE00210,Lifestyle,17.24
73515,1,EVENT,2,GGOE00070,Drinkware,21.79
73518,1,EVENT,2,GGOE00101,Bags,57.1
73521,1,EVENT,2,GGOE00300,Headgear,28.46
73522,1,EVENT,2,GGOE00270,Electronics Accessories,21.26
73522,2,EVENT,3,GGOE00270,Electronics Accessories,21.26
73522,3,EVENT,5,GGOE00270,Electronics Accessories,21.26
73523,1,EVENT,2,GGOE00228,Lifestyle,34.83
73526,1,EVENT,2,GGOE00002,Apparel,49.23
73532,1,EVENT,2,GGOE00049,Apparel,53.82
73533,1,EVENT,2,GGOE00200,Lifestyle,58.08
73534,1,EVENT,2,GGOE00329,Headgear,28.26
73534,2,EVENT,3,GGOE00329,Headgear,28.26
73535,1,EVENT,2,GGOE00303,Headgear,18.21
73536,1,EVENT,2,GGOE00140,Bags,73.87
73539,1,EVENT,2,GGOE00196,Lifestyle,84.94
73542,1,EVENT,2,GGOE00127,Bags,29.73
73543,1,EVENT,2,GGOE00007,Apparel,51.42
73544,1,EVENT,2,GGOE00071,Drinkware,12.51
73545,1,EVENT,2,GGOE00185,Lifestyle,9.66
73549,1,EVENT,2,GGOE00258,Electronics Accessories,6.26
73550,1,EVENT,2,GGOE00284,Headgear,22.48
73557,1,EVENT,2,GGOE00278,Electronics Accessories,31.32
73559,1,EVENT,2,GGOE00042,Apparel,36.47
73560,1,EVENT,2,GGOE00133,Bags,114.72
73560,2,EVENT,3,GGOE00133,Bags,114.72
73562,1,EVENT,2,GGOE00292,Headgear,34.91
73562,2,EVENT,3,GGOE00292,Headgear,34.91
73565,1,EVENT,2,GGOE00232,Electronics Accessories,9.78
73570,1,EVENT,2,GGOE00185,Lifestyle,9.66
73573,1,EVENT,2,GGOE00290,Headgear,25.4
73574,1,EVENT,2,GGOE00210,Lifestyle,17.24
73577,1,EVENT,2,GGOE00102,Bags,67.61
73578,1,EVENT,2,GGOE00106,Bags,85.21
73579,1,EVENT,2,GGOE00085,Drinkware,21.04
73580,1,EVENT,2,GGOE00087,Drinkware,14.41
73582,1,EVENT,2,GGOE00233,Electronics Accessories,4.12
73585,1,EVENT,2,GGOE00208,Lifestyle,35.77
73586,1,EVENT,2,GGOE00185,Lifestyle,9.66
73586,2,EVENT,3,GGOE00185,Lifestyle,9.66
73586,3,EVENT,5,GGOE00185,Lifestyle,9.66
73589,1,EVENT,2,GGOE00029,Apparel,36.68
73592,1,EVENT,2,GGOE00076,Drinkware,28.62
73592,2,EVENT,3,GGOE00076,Drinkware,28.62
73593,1,EVENT,2,GGOE00313,Headgear,32.83
73593,2,EVENT,3,GGOE00313,Headgear,32.83
73593,3,EVENT,5,GGOE00313,Headgear,32.83
73593,4,EVENT,6,GGOE00313,Headgear,32.83
73595,1,EVENT,2,GGOE00088,Drinkware,15.27
73596,1,EVENT,2,GGOE00080,Drinkware,9.81
73596,2,EVENT,3,GGOE00080,Drinkware,9.81
73599,1,EVENT,2,GGOE00187,Lifestyle,28.38
73602,1,EVENT,2,GGOE00186,Lifestyle,28.73
73604,1,EVENT,2,GGOE00236,Electronics Accessories,26.68
73604,2,EVENT,3,GGOE00236,Electronics Accessories,26.68
73608,1,EVENT,2,GGOE00296,Headgear,18.67
73610,1,EVENT,2,GGOE00247,Electronics Accessories,18.83
73610,2,EVENT,3,GGOE00247,Electronics Accessories,18.83
73610,3,EVENT,5,GGOE00247,Electronics Accessories,18.83
73610,4,EVENT,6,GGOE00247,Electronics Accessories,18.83
73612,1,EVENT,2,GGOE00112,Bags,112.68
73613,1,EVENT,2,GGOE00248,Electronics Accessories,18.61
73614,1,EVENT,2,GGOE00068,Drinkware,29.2
73615,1,EVENT,2,GGOE00260,Electronics Accessories,8.51
73617,1,EVENT,2,GGOE00159,Office,6.11
73619,1,EVENT,2,GGOE00286,Headgear,32.21
73620,1,EVENT,2,GGOE00278,Electronics Accessories,31.32
73623,1,EVENT,2,GGOE00305,Headgear,8.9
73629,1,EVENT,2,GGOE00120,Bags,79.13
73630,1,EVENT,2,GGOE00027,Apparel,56.02
73631,1,EVENT,2,GGOE00068,Drinkware,29.2
73633,1,EVENT,2,GGOE00093,Drinkware,18.69
73635,1,EVENT,2,GGOE00088,Drinkware,15.27
73636,1,EVENT,2,GGOE00352,Nest,93.08
73642,1,EVENT,2,GGOE00187,Lifestyle,28.38
73644,1,EVENT,2,GGOE00053,Apparel,30.61
73647,1,EVENT,2,GGOE00302,Headgear,20.01
73647,2,EVENT,3,GGOE00302,Headgear,20.01
73647,3,EVENT,5,GGOE00302,Headgear,20.01
73647,4,EVENT,6,GGOE00302,Headgear,20.01
73648,1,EVENT,2,GGOE00255,Electronics Accessories,34.61
73649,1,EVENT,2,GGOE00226,Lifestyle,75.56
73650,1,EVENT,2,GGOE00158,Office,2.22
73652,1,EVENT,2,GGOE00172,Office,5.41
73652,2,EVENT,3,GGOE00172,Office,5.41
73653,1,EVENT,2,GGOE00272,Electronics Accessories,18.77
73655,1,EVENT,2,GGOE00291,Headgear,27.47
73657,1,EVENT,2,GGOE00015,Apparel,38.57
73660,1,EVENT,2,GGOE00059,Drinkware,19.75
73661,1,EVENT,2,GGOE00302,Headgear,20.01
73662,1,EVENT,2,GGOE00248,Electronics Accessories,18.61
73662,2,EVENT,3,GGOE00248,Electronics Accessories,18.61
73662,3,EVENT,5,GGOE00248,Electronics Accessories,18.61
73662,4,EVENT,6,GGOE00248,Electronics Accessories,18.61
73664,1,EVENT,2,GGOE00221,Lifestyle,60.38
73666,1,EVENT,2,GGOE00272,Electronics Accessories,18.77
73667,1,EVENT,2,GGOE00208,Lifestyle,35.77
73669,1,EVENT,2,GGOE00149,Office,7.02
73671,1,EVENT,2,GGOE00135,Bags,117.84
73674,1,EVENT,2,GGOE00282,Electronics Accessories,34.81
73676,1,EVENT,2,GGOE00188,Lifestyle,23.38
73678,1,EVENT,2,GGOE00251,Electronics Accessories,13.39
73679,1,EVENT,2,GGOE00321,Headgear,32.86
73682,1,EVENT,2,GGOE00058,Drinkware,29.47
73684,1,EVENT,2,GGOE00271,Electronics Accessories,40.12
73686,1,EVENT,2,GGOE00270,Electronics Accessories,21.26
73688,1,EVENT,2,GGOE00299,Headgear,28.51
73689,1,EVENT,2,GGOE00055,Drinkware,8.75
73693,1,EVENT,2,GGOE00339,Nest,228.94
73695,1,EVENT,2,GGOE00335,Nest,167.35
73696,1,EVENT,2,GGOE00169,Office,12.18
73699,1,EVENT,2,GGOE00290,Headgear,25.4
73704,1,EVENT,2,GGOE00267,Electronics Accessories,37.98
73706,1,EVENT,2,GGOE00045,Apparel,47.61
73708,1,EVENT,2,GGOE00188,Lifestyle,23.38
73712,1,EVENT,2,GGOE00114,Bags,92.83
73712,2,EVENT,3,GGOE00114,Bags,92.83
73714,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
73714,2,EVENT,3,GGOE00256,Electronics Accessories,27.32
73715,1,EVENT,2,GGOE00252,Electronics Accessories,16.85
73717,1,EVENT,2,GGOE00232,Electronics Accessories,9.78
73720,1,EVENT,2,GGOE00301,Headgear,27.47
73720,2,EVENT,3,GGOE00301,Headgear,27.47
73721,1,EVENT,2,GGOE00242,Electronics Accessories,7.25
73731,1,EVENT,2,GGOE00202,Lifestyle,55.1
73733,1,EVENT,2,GGOE00037,Apparel,12.18
73733,2,EVENT,3,GGOE00037,Apparel,12.18
73734,1,EVENT,2,GGOE00144,Office,23.15
73736,1,EVENT,2,GGOE00202,Lifestyle,55.1
73737,1,EVENT,2,GGOE00281,Electronics Accessories,24.79
73738,1,EVENT,2,GGOE00014,Apparel,36.22
73738,2,EVENT,3,GGOE00014,Apparel,36.22
73738,3,EVENT,5,GGOE00014,Apparel,36.22
73738,4,EVENT,6,GGOE00014,Apparel,36.22
73739,1,EVENT,2,GGOE00075,Drinkware,26.13
73740,1,EVENT,2,GGOE00002,Apparel,49.23
73743,1,EVENT,2,GGOE00297,Headgear,25.31
73743,2,EVENT,3,GGOE00297,Headgear,25.31
73743,3,EVENT,5,GGOE00297,Headgear,25.31
73745,1,EVENT,2,GGOE00101,Bags,57.1
73749,1,EVENT,2,GGOE00034,Apparel,45.22
73755,1,EVENT,2,GGOE00304,Headgear,19.33
73756,1,EVENT,2,GGOE00125,Bags,31.84
73757,1,EVENT,2,GGOE00157,Office,5.87
73759,1,EVENT,2,GGOE00186,Lifestyle,28.73
73760,1,EVENT,2,GGOE00283,Headgear,15.19
73761,1,EVENT,2,GGOE00027,Apparel,56.02
73763,1,EVENT,2,GGOE00091,Drinkware,26.91
73767,1,EVENT,2,GGOE00148,Office,23.82
73770,1,EVENT,2,GGOE00142,Bags,106.6
73772,1,EVENT,2,GGOE00134,Bags,58.89
73772,2,EVENT,3,GGOE00134,Bags,58.89
73773,1,EVENT,2,GGOE00287,Headgear,11.4
73774,1,EVENT,2,GGOE00323,Headgear,10.48
73775,1,EVENT,2,GGOE00006,Apparel,12.25
73778,1,EVENT,2,GGOE00291,Headgear,27.47
73783,1,EVENT,2,GGOE00239,Electronics Accessories,13.62
73787,1,EVENT,2,GGOE00193,Lifestyle,63.59
73788,1,EVENT,2,GGOE00171,Office,16.25
73790,1,EVENT,2,GGOE00142,Bags,106.6
73790,2,EVENT,3,GGOE00142,Bags,106.6
73790,3,EVENT,5,GGOE00142,Bags,106.6
73790,4,EVENT,6,GGOE00142,Bags,106.6
73791,1,EVENT,2,GGOE00311,Headgear,18.3
73792,1,EVENT,2,GGOE00203,Lifestyle,11.25
73798,1,EVENT,2,GGOE00166,Office,16.82
73800,1,EVENT,2,GGOE00156,Office,10.56
73801,1,EVENT,2,GGOE00183,Lifestyle,11.83
73801,2,EVENT,3,GGOE00183,Lifestyle,11.83
73804,1,EVENT,2,GGOE00280,Electronics Accessories,5.7
73807,1,EVENT,2,GGOE00274,Electronics Accessories,7.07
73810,1,EVENT,2,GGOE00201,Lifestyle,23.68
73812,1,EVENT,2,GGOE00252,Electronics Accessories,16.85
73813,1,EVENT,2,GGOE00129,Bags,114.29
73814,1,EVENT,2,GGOE00294,Headgear,30.76
73815,1,EVENT,2,GGOE00054,Drinkware,13.08
73818,1,EVENT,2,GGOE00289,Headgear,29.59
73819,1,EVENT,2,GGOE00033,Apparel,21.24
73820,1,EVENT,2,GGOE00113,Bags,10.57
73822,1,EVENT,2,GGOE00146,Office,11.32
73828,1,EVENT,2,GGOE00066,Drinkware,15.06
73831,1,EVENT,2,GGOE00333,Nest,241.28
73836,1,EVENT,2,GGOE00322,Headgear,11.33
73837,1,EVENT,2,GGOE00038,Apparel,51.84
73838,1,EVENT,2,GGOE00092,Drinkware,16.69
73839,1,EVENT,2,GGOE00103,Bags,106.01
73840,1,EVENT,2,GGOE00038,Apparel,51.84
73842,1,EVENT,2,GGOE00023,Apparel,14.11
73843,1,EVENT,2,GGOE00273,Electronics Accessories,32.86
73844,1,EVENT,2,GGOE00057,Drinkware,14.49
73846,1,EVENT,2,GGOE00229,Lifestyle,67.21
73850,1,EVENT,2,GGOE00125,Bags,31.84
73853,1,EVENT,2,GGOE00200,Lifestyle,58.08
73855,1,EVENT,2,GGOE00204,Lifestyle,73.74
73855,2,EVENT,3,GGOE00204,Lifestyle,73.74
73855,3,EVENT,5,GGOE00204,Lifestyle,73.74
73855,4,EVENT,6,GGOE00204,Lifestyle,73.74
73857,1,EVENT,2,GGOE00213,Lifestyle,33.73
73858,1,EVENT,2,GGOE00033,Apparel,21.24
73859,1,EVENT,2,GGOE00237,Electronics Accessories,42.68
73861,1,EVENT,2,GGOE00029,Apparel,36.68
73862,1,EVENT,2,GGOE00153,Office,16.11
73866,1,EVENT,2,GGOE00296,Headgear,18.67
73868,1,EVENT,2,GGOE00238,Electronics Accessories,18.93
73871,1,EVENT,2,GGOE00236,Electronics Accessories,26.68
73874,1,EVENT,2,GGOE00157,Office,5.87
73875,1,EVENT,2,GGOE00073,Drinkware,21.56
73876,1,EVENT,2,GGOE00034,Apparel,45.22
73877,1,EVENT,2,GGOE00073,Drinkware,21.56
73880,1,EVENT,2,GGOE00189,Lifestyle,54.5
73883,1,EVENT,2,GGOE00165,Office,15.27
73886,1,EVENT,2,GGOE00126,Bags,49.94
73887,1,EVENT,2,GGOE00353,Nest,264.12
73889,1,EVENT,2,GGOE00289,Headgear,29.59
73890,1,EVENT,2,GGOE00272,Electronics Accessories,18.77
73892,1,EVENT,2,GGOE00039,Apparel,19.41
73892,2,EVENT,3,GGOE00039,Apparel,19.41
73893,1,EVENT,2,GGOE00040,Apparel,24.84
73895,1,EVENT,2,GGOE00123,Bags,89.84
73896,1,EVENT,2,GGOE00091,Drinkware,26.91
73897,1,EVENT,2,GGOE00021,Apparel,19.69
73899,1,EVENT,2,GGOE00249,Electronics Accessories,25.66
73900,1,EVENT,2,GGOE00326,Headgear,12.77
73902,1,EVENT,2,GGOE00167,Office,8.36
73905,1,EVENT,2,GGOE00083,Drinkware,9.51
73906,1,EVENT,2,GGOE00032,Apparel,12.57
73907,1,EVENT,2,GGOE00325,Headgear,11.15
73908,1,EVENT,2,GGOE00175,Office,19.34
73909,1,EVENT,2,GGOE00197,Lifestyle,52.15
73915,1,EVENT,2,GGOE00014,Apparel,36.22
73916,1,EVENT,2,GGOE00020,Apparel,22.33
73916,2,EVENT,3,GGOE00020,Apparel,22.33
73918,1,EVENT,2,GGOE00016,Apparel,59.78
73920,1,EVENT,2,GGOE00206,Lifestyle,78.03
73922,1,EVENT,2,GGOE00183,Lifestyle,11.83
73923,1,EVENT,2,GGOE00322,Headgear,11.33
73926,1,EVENT,2,GGOE00126,Bags,49.94
73927,1,EVENT,2,GGOE00277,Electronics Accessories,37.68
73928,1,EVENT,2,GGOE00143,Office,10.88
73933,1,EVENT,2,GGOE00233,Electronics Accessories,4.12
73934,1,EVENT,2,GGOE00123,Bags,89.84
73938,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
73942,1,EVENT,2,GGOE00325,Headgear,11.15
73943,1,EVENT,2,GGOE00064,Drinkware,16.01
73944,1,EVENT,2,GGOE00346,Nest,147.53
73946,1,EVENT,2,GGOE00105,Bags,74.93
73949,1,EVENT,2,GGOE00225,Lifestyle,59.82
73949,2,EVENT,3,GGOE00225,Lifestyle,59.82
73949,3,EVENT,5,GGOE00225,Lifestyle,59.82
73953,1,EVENT,2,GGOE00159,Office,6.11
73954,1,EVENT,2,GGOE00032,Apparel,12.57
73956,1,EVENT,2,GGOE00179,Lifestyle,73.77
73957,1,EVENT,2,GGOE00300,Headgear,28.46
73958,1,EVENT,2,GGOE00021,Apparel,19.69
73962,1,EVENT,2,GGOE00175,Office,19.34
73963,1,EVENT,2,GGOE00267,Electronics Accessories,37.98
73963,2,EVENT,3,GGOE00267,Electronics Accessories,37.98
73963,3,EVENT,5,GGOE00267,Electronics Accessories,37.98
73964,1,EVENT,2,GGOE00345,Nest,110.64
73965,1,EVENT,2,GGOE00006,Apparel,12.25
73966,1,EVENT,2,GGOE00133,Bags,114.72
73967,1,EVENT,2,GGOE00010,Apparel,26.55
73974,1,EVENT,2,GGOE00031,Apparel,23.88
73975,1,EVENT,2,GGOE00063,Drinkware,8.77
73980,1,EVENT,2,GGOE00107,Bags,49.1
73982,1,EVENT,2,GGOE00068,Drinkware,29.2
73985,1,EVENT,2,GGOE00112,Bags,112.68
73986,1,EVENT,2,GGOE00105,Bags,74.93
73987,1,EVENT,2,GGOE00046,Apparel,16.39
73988,1,EVENT,2,GGOE00189,Lifestyle,54.5
73992,1,EVENT,2,GGOE00163,Office,15.49
73993,1,EVENT,2,GGOE00298,Headgear,12.98
74000,1,EVENT,2,GGOE00065,Drinkware,10.99
74002,1,EVENT,2,GGOE00063,Drinkware,8.77
74006,1,EVENT,2,GGOE00183,Lifestyle,11.83
74007,1,EVENT,2,GGOE00057,Drinkware,14.49
74009,1,EVENT,2,GGOE00086,Drinkware,19.24
74011,1,EVENT,2,GGOE00064,Drinkware,16.01
74013,1,EVENT,2,GGOE00340,Nest,162.75
74015,1,EVENT,2,GGOE00344,Nest,278.08
74017,1,EVENT,2,GGOE00184,Lifestyle,10.48
74019,1,EVENT,2,GGOE00328,Headgear,20.05
74021,1,EVENT,2,GGOE00240,Electronics Accessories,22.17
74023,1,EVENT,2,GGOE00280,Electronics Accessories,5.7
74023,2,EVENT,3,GGOE00280,Electronics Accessories,5.7
74023,3,EVENT,5,GGOE00280,Electronics Accessories,5.7
74024,1,EVENT,2,GGOE00154,Office,24.32
74027,1,EVENT,2,GGOE00281,Electronics Accessories,24.79
74030,1,EVENT,2,GGOE00360,Nest,178.04
74033,1,EVENT,2,GGOE00187,Lifestyle,28.38
74035,1,EVENT,2,GGOE00013,Apparel,33.36
74036,1,EVENT,2,GGOE00092,Drinkware,16.69
74038,1,EVENT,2,GGOE00107,Bags,49.1
74040,1,EVENT,2,GGOE00355,Nest,94.93
74042,1,EVENT,2,GGOE00229,Lifestyle,67.21
74046,1,EVENT,2,GGOE00318,Headgear,12.0
74047,1,EVENT,2,GGOE00254,Electronics Accessories,6.42
74048,1,EVENT,2,GGOE00321,Headgear,32.86
74050,1,EVENT,2,GGOE00302,Headgear,20.01
74051,1,EVENT,2,GGOE00241,Electronics Accessories,30.6
74051,2,EVENT,3,GGOE00241,Electronics Accessories,30.6
74051,3,EVENT,5,GGOE00241,Electronics Accessories,30.6
74051,4,EVENT,6,GGOE00241,Electronics Accessories,30.6
74056,1,EVENT,2,GGOE00023,Apparel,14.11
74057,1,EVENT,2,GGOE00005,Apparel,53.93
74058,1,EVENT,2,GGOE00139,Bags,91.7
74059,1,EVENT,2,GGOE00076,Drinkware,28.62
74064,1,EVENT,2,GGOE00322,Headgear,11.33
74066,1,EVENT,2,GGOE00177,Office,18.52
74068,1,EVENT,2,GGOE00339,Nest,228.94
74070,1,EVENT,2,GGOE00295,Headgear,28.98
74071,1,EVENT,2,GGOE00256,Electronics Accessories,27.32
74071,2,EVENT,3,GGOE00256,Electronics Accessories,27.32
74076,1,EVENT,2,GGOE00016,Apparel,59.78
74077,1,EVENT,2,GGOE00151,Office,17.24
74078,1,EVENT,2,GGOE00052,Apparel,14.84
74083,1,EVENT,2,GGOE00019,Apparel,59.47
74085,1,EVENT,2,GGOE00049,Apparel,53.82
74085,2,EVENT,3,GGOE00049,Apparel,53.82
74085,3,EVENT,5,GGOE00049,Apparel,53.82
74085,4,EVENT,6,GGOE00049,Apparel,53.82
74086,1,EVENT,2,GGOE00171,Office,16.25
74087,1,EVENT,2,GGOE00331,Headgear,32.69
74088,1,EVENT,2,GGOE00153,Office,16.11
74089,1,EVENT,2,GGOE00075,Drinkware,26.13
74091,1,EVENT,2,GGOE00044,Apparel,42.71
74093,1,EVENT,2,GGOE00134,Bags,58.89
74097,1,EVENT,2,GGOE00146,Office,11.32
74098,1,EVENT,2,GGOE00178,Office,3.72
74099,1,EVENT,2,GGOE00189,Lifestyle,54.5
74100,1,EVENT,2,GGOE00108,Bags,67.1
74101,1,EVENT,2,GGOE00022,Apparel,41.4
74102,1,EVENT,2,GGOE00165,Office,15.27
74103,1,EVENT,2,GGOE00205,Lifestyle,86.73
74104,1,EVENT,2,GGOE00316,Headgear,28.53
74107,1,EVENT,2,GGOE00113,Bags,10.57
74109,1,EVENT,2,GGOE00158,Office,2.22
74110,1,EVENT,2,GGOE00207,Lifestyle,12.16
74111,1,EVENT,2,GGOE00169,Office,12.18
74112,1,EVENT,2,GGOE00253,Electronics Accessories,22.21
74113,1,EVENT,2,GGOE00358,Nest,180.73
74116,1,EVENT,2,GGOE00319,Headgear,27.24
74118,1,EVENT,2,GGOE00054,Drinkware,13.08
74119,1,EVENT,2,GGOE00085,Drinkware,21.04
74121,1,EVENT,2,GGOE00232,Electronics Accessories,9.78
74122,1,EVENT,2,GGOE00142,Bags,106.6
74122,2,EVENT,3,GGOE00142,Bags,106.6
74122,3,EVENT,5,GGOE00142,Bags,106.6
74122,4,EVENT,6,GGOE00142,Bags,106.6
74124,1,EVENT,2,GGOE00187,Lifestyle,28.38
74126,1,EVENT,2,GGOE00229,Lifestyle,67.21
74127,1,EVENT,2,GGOE00067,Drinkware,7.42
74129,1,EVENT,2,GGOE00120,Bags,79.13
74131,1,EVENT,2,GGOE00193,Lifestyle,63.59
74133,1,EVENT,2,GGOE00344,Nest,278.08
74133,2,EVENT,3,GGOE00344,Nest,278.08
74133,3,EVENT,5,GGOE00344,Nest,278.08
74133,4,EVENT,6,GGOE00344,Nest,278.08
74135,1,EVENT,2,GGOE00141,Bags,56.93
74143,1,EVENT,2,GGOE00135,Bags,117.84
74146,1,EVENT,2,GGOE00333,Nest,241.28
74147,1,EVENT,2,GGOE00273,Electronics Accessories,32.86
